,lx,ly,lz,alt,azi,room,storey,wrap,abs_wall,abs_roof,shgc,u_window,vf,weather,wwr_1,wwr_2,op
0,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
1,8.205078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
2,5.955078125,19.841796875,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
3,5.955078125,3.740234375,4.53955078125,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
4,5.955078125,3.740234375,3.81494140625,26.572265625,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
5,5.955078125,3.740234375,3.81494140625,37.373046875,197.9296875,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
6,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.900390625,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
7,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,1.6201171875,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
8,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,1.7490234375,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
9,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.8350585937499999,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
10,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.22802734375,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
11,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.98154296875,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
12,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,2.69658203125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
13,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.6044921875,1.1513671875,0.25048828125,0.40908203125,2.1591796875
14,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,0.4423828125,0.25048828125,0.40908203125,2.1591796875
15,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25185546875,0.40908203125,2.1591796875
16,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.35712890625,2.1591796875
17,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.40908203125,1.7783203125
18,5.955078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
19,8.205078125,3.740234375,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
20,8.205078125,19.841796875,3.81494140625,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
21,8.205078125,19.841796875,4.53955078125,37.373046875,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
22,8.205078125,19.841796875,4.53955078125,26.572265625,100.8984375,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
23,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.814453125,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
24,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,0.1376953125,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
25,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,2.6982421875,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
26,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.55068359375,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
27,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.24853515625,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
28,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.17646484375,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
29,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,3.34111328125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
30,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.4966796875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
31,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,1.1513671875,0.25185546875,0.35712890625,1.7783203125
32,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25048828125,0.35712890625,1.7783203125
33,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.40908203125,1.7783203125
34,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,2.1591796875
35,8.205078125,19.841796875,4.53955078125,26.572265625,197.9296875,1.900390625,1.6201171875,1.7490234375,0.8350585937499999,0.22802734375,0.98154296875,2.69658203125,0.6044921875,0.4423828125,0.25185546875,0.35712890625,1.7783203125
36,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
37,17.205078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
38,14.955078125,10.841796875,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
39,14.955078125,12.740234375,2.78955078125,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
40,14.955078125,12.740234375,2.06494140625,-8.427734375,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
41,14.955078125,12.740234375,2.06494140625,2.373046875,17.9296875,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
42,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.900390625,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
43,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,0.1201171875,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
44,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,0.2490234375,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
45,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.48505859375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
46,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.57802734375,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
47,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.5315429687500001,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
48,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.34658203125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
49,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.9044921875,2.6513671875,0.60048828125,0.75908203125,0.6591796875
50,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,1.9423828125,0.60048828125,0.75908203125,0.6591796875
51,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60185546875,0.75908203125,0.6591796875
52,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.70712890625,0.6591796875
53,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,0.75908203125,0.2783203125
54,14.955078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
55,17.205078125,12.740234375,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
56,17.205078125,10.841796875,2.06494140625,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
57,17.205078125,10.841796875,2.78955078125,2.373046875,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
58,17.205078125,10.841796875,2.78955078125,-8.427734375,280.8984375,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
59,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.814453125,0.1201171875,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
60,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,1.6376953125,0.2490234375,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
61,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,1.1982421875,0.48505859375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
62,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.20068359375,0.57802734375,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
63,17.205078125,10.841796875,2.78955078125,-8.427734375,17.9296875,0.900390625,0.1201171875,0.2490234375,0.48505859375,0.59853515625,0.5315429687500001,4.34658203125,0.9044921875,1.9423828125,0.60185546875,0.70712890625,0.2783203125
