seed,area,ratio,height,azimuth,shell_wall,shell_roof,abs_wall,abs_roof,wwr_liv,wwr_dorm,u_window,shgc,open_factor,epw
1.625546875,39.665625000000006,1.2789453124999999,3.183828125,97.73437499999999,7.464609375,1.1109375000000001,0.7492343750000001,0.500609375,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
2.094765625,39.665625000000006,1.2789453124999999,3.183828125,97.73437499999999,7.464609375,1.1109375000000001,0.7492343750000001,0.500609375,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
1.625546875,117.421875,1.2789453124999999,3.183828125,97.73437499999999,7.464609375,1.1109375000000001,0.7492343750000001,0.500609375,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
1.625546875,39.665625000000006,1.0077734375,3.183828125,97.73437499999999,7.464609375,1.1109375000000001,0.7492343750000001,0.500609375,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
1.625546875,39.665625000000006,1.2789453124999999,3.510859375,97.73437499999999,7.464609375,1.1109375000000001,0.7492343750000001,0.500609375,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
1.625546875,39.665625000000006,1.2789453124999999,3.183828125,264.459375,7.464609375,1.1109375000000001,0.7492343750000001,0.500609375,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
1.625546875,39.665625000000006,1.2789453124999999,3.183828125,97.73437499999999,4.6635156250000005,1.1109375000000001,0.7492343750000001,0.500609375,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
1.625546875,39.665625000000006,1.2789453124999999,3.183828125,97.73437499999999,7.464609375,3.2071875,0.7492343750000001,0.500609375,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
1.625546875,39.665625000000006,1.2789453124999999,3.183828125,97.73437499999999,7.464609375,1.1109375000000001,0.7809218750000002,0.500609375,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
1.625546875,39.665625000000006,1.2789453124999999,3.183828125,97.73437499999999,7.464609375,1.1109375000000001,0.7492343750000001,0.5249843750000001,0.1864765625,0.19785156250000002,3.5107265625,0.31592578125,0.5895703125,54.14101562500001
